Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
17.07.,14:20,16:45,2:25,2.42,585.00,1413.75,,,open,0%,Bitson,Bitson,Reunion,,,,,lcolombo,1
17.07.,14:15,16:50,2:35,2.58,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,1
17.07.,14:15,14:24,0:09,0.15,0.00,0.00,,,open,0%,SanyoJafep,Magento SanyoJafep,Mantenimiento,,,,,nespino,1
17.07.,14:00,16:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,abrunacci,1
17.07.,12:30,14:15,1:45,1.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Etiquetas de circuito OCA
Reglas de mail",,,,hbrunacci,1
17.07.,11:10,12:30,1:20,1.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestion Contable,Retirar cheques Ecsa,,,,hbrunacci,1
17.07.,10:30,14:00,3:30,3.50,28.00,98.00,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
17.07.,10:30,11:30,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Gestión Interna,çCoordinación tareas Tótem. Búsqueda de info: docker registry & GitLab CI.,,,,lcolombo,1
17.07.,08:00,14:30,6:30,6.50,28.00,182.00,,,open,0%,Bitson,Bitson,Desarrollo,SCA Refactor,,,,ddebonis,1
17.07.,06:20,07:10,0:50,0.83,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
17.07.,04:00,06:20,2:20,2.33,36.56,85.31,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,1
17.07.,00:30,02:28,1:58,1.98,36.56,72.48,,,open,0%,Bitson,Bitson,Capacitación,Angular2 RxJS,,,,nespino,1
16.07.,22:15,22:55,0:40,0.67,585.00,390.00,,,open,0%,Bitson,Bitson,Gestion Contable,Actualización de datos faltantes x pedido de @santichola,,,,lcolombo,1
16.07.,20:00,23:00,3:00,3.00,36.56,109.68,,,open,0%,Bitson,Bitson,Capacitación,Angular2,,,,nespino,1
15.07.,11:20,12:05,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Operativo,Buscando info sobre cómo hacer funcionar Docker Registry.,,,,lcolombo,1
15.07.,10:20,15:30,5:10,5.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
14.07.,22:10,01:55,3:45,3.75,585.00,2193.75,,,open,0%,Bitson,Bitson,Operativo,Update GitLab 9.1 to 9.3. Attempt to install Docker Registry with GitLab. Everything from source.,,,,lcolombo,1
14.07.,19:16,19:24,0:08,0.15,36.56,5.43,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
14.07.,18:13,18:52,0:38,0.64,36.56,23.42,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
14.07.,15:33,17:20,1:46,1.78,36.56,64.95,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,1
14.07.,14:30,17:00,2:30,2.50,28.00,70.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SGS,,,,ddebonis,1
14.07.,14:20,15:32,1:12,1.21,36.56,44.40,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,1
14.07.,14:00,14:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
14.07.,14:00,16:00,2:00,2.00,585.00,1170.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Reinstalación Tótem.,,,,lcolombo,1
14.07.,13:45,14:00,0:15,0.25,585.00,146.25,,,open,0%,ECSA,Sigas SCA,Operativo,"Fix línea 94 rabbit_controller/handlers.py en el server de ""San Luis"". ",,,,lcolombo,1
14.07.,11:00,14:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SGS,,,,ddebonis,1
14.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,1
14.07.,10:00,18:30,8:30,8.50,28.00,238.00,,,open,0%,Betterez,Betterez,Desarrollo,,,,,abrunacci,1
13.07.,20:20,21:10,0:50,0.85,36.56,30.96,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,1
13.07.,17:50,20:20,2:29,2.49,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
13.07.,17:33,17:50,0:16,0.28,0.00,0.00,,,open,%,ECSA,Banfield,Instalación,,,,,nespino,1
13.07.,16:28,17:11,0:43,0.72,0.00,0.00,,,open,%,ECSA,Banfield,Instalación,,,,,nespino,1
13.07.,14:58,16:15,1:16,1.27,36.56,46.56,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
13.07.,14:45,18:30,3:45,3.75,585.00,2193.75,,,open,0%,Kairos - Totem,Osmedica,Operativo,Configurando permisos de udev para todos los usuarios. Ajuste de mimetype para impresión.,,,,lcolombo,1
13.07.,14:00,17:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SGS,,,,ddebonis,1
13.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
13.07.,11:00,13:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SGS,,,,ddebonis,1
13.07.,10:30,15:30,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
13.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,1
13.07.,10:00,18:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,#6664,,,,abrunacci,1
12.07.,21:15,23:45,2:30,2.50,36.56,91.40,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,1
12.07.,18:30,20:00,1:30,1.50,585.00,877.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,çBúsqueda de información sobre permisos y reglas udev para usar dispositivos HID por USB.,,,,lcolombo,1
12.07.,16:37,18:05,1:28,1.47,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
12.07.,15:48,16:30,0:41,0.70,36.56,25.42,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,1
12.07.,15:30,17:15,1:45,1.75,585.00,1023.75,,,open,0%,Bitson,Kairos,Operativo,Configuración SuperUser Kairos. Prueba de turno. Falta mimetype nuevo y permisos en uDev para usuario sin privilegios.,,,,lcolombo,1
12.07.,15:30,17:00,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,ddebonis,1
12.07.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion semanal Parte2,,,,ddebonis,1
12.07.,14:20,15:35,1:15,1.25,36.56,45.70,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,1
12.07.,14:20,16:45,2:25,2.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
12.07.,14:00,14:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
12.07.,14:00,15:30,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Reunion,Reunión extraordinaria: pasamos revista de los clientes vía la lista de trabajo. Sumamos el miércoles como posibilidad de reunión extra. Definimos las etiquetas de la lista de trabajos.,,,,lcolombo,1
12.07.,13:45,14:00,0:15,0.25,585.00,146.25,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina. Revisión mails @cuberti.,,,,lcolombo,1
12.07.,13:44,14:05,0:20,0.33,36.56,12.22,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
12.07.,11:20,11:50,0:30,0.50,36.56,18.28,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
12.07.,10:00,11:50,1:50,1.83,585.00,1072.50,,,open,0%,Bitson,Bitson,Gestion Contable,çRevisión de datos en planilla de gestión.,,,,lcolombo,1
12.07.,10:00,14:20,4:20,4.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
12.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,1
12.07.,10:00,18:30,8:30,8.50,28.00,238.00,,,open,0%,Betterez,Betterez,Desarrollo,,,,,abrunacci,1
12.07.,08:00,14:00,6:00,6.00,28.00,168.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Dash SCA,,,,ddebonis,1
11.07.,14:45,20:15,5:30,5.50,585.00,3217.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación de nuevo server Kairos. Pruebas con Vagrant y Ansible. ,,,,lcolombo,1
11.07.,14:15,14:45,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestion Contable,Ejecución de retiros semanales y Completado encuesta observatorio PyMe (Agustina),,,,lcolombo,1
11.07.,14:00,16:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Desarrollo e investigacion del dashboard y chartjs,,,,ddebonis,1
11.07.,13:45,14:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestion Contable,Recuento Caja 2. Preparación retiro @hbrunacci (pidió cobrar en efectivo para no pagar IIBB).,,,,lcolombo,1
11.07.,13:33,16:26,2:52,2.88,36.56,105.16,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
11.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
11.07.,10:45,12:00,1:15,1.25,585.00,731.25,,,open,0%,Bitson,Bitson,Gestión Interna,Pago de servidores OVH. Instalación KeeWeb @abrunacci. Instalación SCA @ddebonis.,,,,lcolombo,1
11.07.,10:00,15:30,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
11.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,1
11.07.,10:00,15:00,5:00,5.00,28.00,140.00,,,open,0%,Betterez,Betterez,Desarrollo,,,,,abrunacci,1
11.07.,08:00,13:00,5:00,5.00,28.00,140.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,"Seteo de ambiente SCA, docker, virtualenv.",,,,ddebonis,1
10.07.,17:40,18:30,0:50,0.84,36.56,30.70,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,1
10.07.,16:30,18:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Gestion Contable,Carga de datos Compras y Ventas Junio 2017 en planilla de gestión compartida con @santichola.,,,,lcolombo,1
10.07.,14:30,17:39,3:09,3.15,36.56,115.16,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,1
10.07.,14:30,15:45,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,1
10.07.,14:30,16:30,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Bitson,Reunion,,,,,lcolombo,1
10.07.,14:20,16:00,1:40,1.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion Semanal.,,,,ddebonis,1
10.07.,13:45,14:30,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Gestión Interna,Cálculo de retiros semanales. Preparación reunión semanal. Emisión de facturas para ECSA.,,,,lcolombo,1
10.07.,13:30,14:20,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
10.07.,10:30,14:30,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Imastec
Cromi mail resumen charla con tole y planilla
",,,,hbrunacci,1
10.07.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,,,,,cuberti,1
10.07.,09:00,17:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,#6449 #6699 #6688,,,,abrunacci,1
10.07.,08:00,13:30,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"React-Native
Android Studio",,,,ddebonis,1
07.07.,17:53,20:00,2:06,2.11,36.56,77.03,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,1
07.07.,17:15,17:53,0:38,0.64,36.56,23.44,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,1
07.07.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con Ale para SCABitson,,,,ddebonis,1
07.07.,14:00,16:13,2:13,2.22,36.56,81.23,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,1
07.07.,13:25,13:30,0:04,0.07,36.56,2.56,,,open,%,ECSA,Banfield,Operativo,,,,,nespino,1
07.07.,12:47,13:25,0:38,0.64,36.56,23.48,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
07.07.,12:00,15:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,React,,,,ddebonis,1
07.07.,12:00,15:50,3:50,3.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,@server #sanluis,,,,hbrunacci,1
07.07.,10:30,12:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Reunión Tole,,,,hbrunacci,1
07.07.,10:00,20:00,10:00,10.00,28.00,280.00,,,open,0%,Betterez,Betterez,Desarrollo,"#6449
",,,,abrunacci,1
07.07.,00:00,06:00,6:00,6.00,585.00,3510.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,Fer enferma y ExpoSanMiguel => Thiago sin clases. Servidor ECSA San Luis.,,,,lcolombo,1
06.07.,18:23,21:14,2:50,2.85,36.56,104.11,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
06.07.,14:54,18:08,3:13,3.23,36.56,118.03,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
06.07.,14:15,21:20,7:05,7.08,585.00,4143.75,,,open,0%,Bitson,Kairos,Operativo,Instalación de SO de Servidor. Calibración Touch al inicio. Reinstalación de SO en Servidor. Instalación de Kairos Server. Pruebas de impresión vía comandos con @skajms.,,,,lcolombo,1
06.07.,13:45,14:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina. Update situación actual y posibilidades.,,,,lcolombo,1
06.07.,13:00,17:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"JSON-server, SCA",,,,ddebonis,1
06.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
06.07.,10:00,15:45,5:45,5.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
06.07.,10:00,18:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,"#6449
",,,,abrunacci,1
06.07.,09:00,12:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
05.07.,21:43,23:45,2:01,2.03,36.56,74.18,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
05.07.,17:45,18:45,1:00,1.00,585.00,585.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Calibración Touch at Startup.,,,,lcolombo,1
05.07.,17:05,17:45,0:40,0.67,585.00,390.00,,,open,0%,Bitson,Bitson,Operativo,Capacitación @abrunacci en el deploy de CISE. Supervisor + NginX,,,,lcolombo,1
05.07.,16:46,19:43,2:56,2.94,36.56,107.50,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
05.07.,16:40,17:05,0:25,0.42,585.00,243.75,,,open,0%,Bitson,Bitson,Gestión Interna,Copia Libro Asociados firmada x @abrunacci,,,,lcolombo,1
05.07.,15:00,16:00,1:00,1.00,28.00,28.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
05.07.,15:00,16:40,1:40,1.67,585.00,975.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reparación PC @hbrunacci,,,,lcolombo,1
05.07.,14:30,15:30,1:00,1.00,36.56,36.56,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
05.07.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
05.07.,14:00,15:00,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Gestión Interna,Credicoop: trámite de cambio de autoridades.,,,,lcolombo,1
05.07.,10:00,11:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Coordinación para el comienzo de tareas OT58 - interorganics
",,,,hbrunacci,1
05.07.,09:10,18:00,8:50,8.83,28.00,247.33,,,open,0%,Betterez,Betterez,Desarrollo,"#6449
",,,,abrunacci,1
05.07.,08:00,14:00,6:00,6.00,28.00,168.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
04.07.,14:35,16:43,2:07,2.13,36.56,77.71,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
04.07.,14:20,14:35,0:15,0.26,36.56,9.32,,,open,0%,Bitson,Kairos,Operativo,,,,,nespino,1
04.07.,14:00,16:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
04.07.,13:50,14:20,0:30,0.50,36.56,18.28,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
04.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
04.07.,10:00,13:33,3:33,3.55,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
04.07.,10:00,16:00,6:00,6.00,28.00,168.00,,,open,0%,Betterez,Betterez,Desarrollo,"#6600
",,,,abrunacci,1
04.07.,09:30,15:00,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,@home,,,,hbrunacci,1
04.07.,08:00,13:00,5:00,5.00,28.00,140.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
04.07.,00:00,06:00,6:00,6.00,585.00,3510.00,,,open,0%,Bitson,Bitson,Licencia Enfermedad,Ceci,,,,lcolombo,1
03.07.,17:45,20:05,2:20,2.33,585.00,1365.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,"Instalación LigthDM, autologin y Ctrl+Alt+W. Cambio a /etc/hosts",,,,lcolombo,1
03.07.,17:15,17:45,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Transferencias de retiros semanales y mensuales.,,,,lcolombo,1
03.07.,16:45,17:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Facturación APTAGE,,,,lcolombo,1
03.07.,16:39,20:03,3:23,3.40,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
03.07.,16:00,16:45,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Gestión Interna,Cálculo de retiros semanales y mensuales.,,,,lcolombo,1
03.07.,14:30,16:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal.,,,,lcolombo,1
03.07.,14:26,16:02,1:35,1.60,36.56,58.49,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,1
03.07.,14:01,14:26,0:25,0.42,36.56,15.24,,,open,%,ECSA,Banfield,Operativo,,,,,nespino,1
03.07.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion semanal.,,,,ddebonis,1
03.07.,13:45,14:30,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Reunion,Preparación reunión semanal.,,,,lcolombo,1
03.07.,13:30,14:00,0:30,0.50,0.00,0.00,,,open,0%,ECSA,Sigas SGS,Testing,Testing archivos debito,,,,ddebonis,1
03.07.,13:20,16:37,3:17,3.30,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
03.07.,13:15,14:01,0:46,0.77,36.56,28.03,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
03.07.,11:00,15:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
03.07.,11:00,13:30,2:30,2.50,28.00,70.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
03.07.,10:00,18:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,"#6600
",,,,abrunacci,1
03.07.,08:00,11:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,1
01.07.,14:00,16:30,2:30,2.50,585.00,1462.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,çPruebas de CDG. No imprime desde Firefox. Websocket?ç,,,,lcolombo,1
30.06.,17:00,18:00,1:00,1.00,585.00,585.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación Tótem: configuración impresora.,,,,lcolombo,1
30.06.,16:00,17:00,1:00,1.00,585.00,585.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación Tótem: calibración touch sin éxito.,,,,lcolombo,1
30.06.,16:00,17:50,1:50,1.83,36.56,67.03,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
30.06.,15:45,16:00,0:15,0.25,36.56,9.14,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,,,,,nespino,1
30.06.,15:00,17:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
30.06.,15:00,16:00,1:00,1.00,585.00,585.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación Tótem: configuración de X y control de energía del monitor.,,,,lcolombo,1
30.06.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
30.06.,14:00,15:00,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Gestión Interna,Consulta personal trámite cambio de autoridades en Credicoop.,,,,lcolombo,1
30.06.,12:30,14:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Libre,NO HUBO INTERNET,,,,ddebonis,1
30.06.,11:00,12:30,1:30,1.50,28.00,42.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
30.06.,10:30,10:55,0:25,0.42,585.00,243.75,,,open,0%,Bitson,Bitson,Gestión Interna,Organización interna tareas operativas semana ,,,,lcolombo,1
30.06.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
30.06.,10:00,18:00,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,,,,,abrunacci,1
30.06.,09:40,13:30,3:50,3.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
29.06.,17:10,18:20,1:10,1.17,585.00,682.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación impresora Totem,,,,lcolombo,1
29.06.,16:30,17:10,0:40,0.67,585.00,390.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Charla con IBM,,,,lcolombo,1
29.06.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con clodo,,,,ddebonis,1
29.06.,15:10,18:30,3:20,3.34,36.56,122.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
29.06.,15:05,16:30,1:25,1.42,585.00,828.75,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación impresora.,,,,lcolombo,1
29.06.,14:40,15:05,0:25,0.42,585.00,243.75,,,open,0%,ECSA,Sigas SCA,Presupuesto,"Charla con @hbrunacci, @abrunacci y @nespino x Failover.",,,,lcolombo,1
29.06.,14:27,15:10,0:43,0.73,36.56,26.59,,,open,%,SanyoJafep,Magento SanyoJafep,Operativo,,,,,nespino,1
29.06.,14:00,16:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
29.06.,13:45,14:40,0:55,0.92,585.00,536.25,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación Impresora.,,,,lcolombo,1
29.06.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
29.06.,11:20,12:20,1:00,1.00,36.56,36.56,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
29.06.,11:00,14:30,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
29.06.,10:45,11:30,0:45,0.75,585.00,438.75,,,open,0%,Kairos - Totem,Osmedica,Operativo,"Búsqueda de info sobre plymouth, grub2 y xscreensaver",,,,lcolombo,1
29.06.,10:30,10:45,0:15,0.25,585.00,146.25,,,open,0%,ECSA,Sigas SCA,Presupuesto,Sincronización de reportes: respuesta x mail.,,,,lcolombo,1
29.06.,10:00,15:30,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
29.06.,09:30,17:30,8:00,8.00,28.00,224.00,,,open,0%,Betterez,Betterez,Desarrollo,,,,,abrunacci,1
29.06.,08:00,13:00,5:00,5.00,28.00,140.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
28.06.,18:09,18:58,0:48,0.81,36.56,29.68,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
28.06.,17:55,18:09,0:14,0.24,36.56,8.72,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,1
28.06.,17:00,21:00,4:00,4.00,585.00,2340.00,,,open,0%,Bitson,Kairos,Operativo,"Configuración Tótem. Openbox, autologin, firefox, mfull, unclutter.",,,,lcolombo,1
28.06.,15:00,17:00,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Kairos,Operativo,Instalación Debian 9 en Totem,,,,lcolombo,1
28.06.,14:30,15:15,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Contacto con Pablo Kamegawa
Cliente pasado por Camba para migracion de Softlayer a AWS ",,,,hbrunacci,1
28.06.,14:30,16:00,1:30,1.50,28.00,42.00,,,open,0%,Bitson,Cromi,Desarrollo,Anomalias en cromi,,,,ddebonis,1
28.06.,14:00,14:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,hbrunacci,1
28.06.,13:30,14:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
28.06.,13:00,13:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Cromi,Reunion,Reunion con matias ponto.,,,,ddebonis,1
28.06.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Cromi,Gestión Comercial,reunion con matias,,,,hbrunacci,1
28.06.,12:30,13:15,0:45,0.75,585.00,438.75,,,open,0%,ECSA,Sigas SCA,Presupuesto,Consultas failover con @clodito,,,,lcolombo,1
28.06.,12:04,15:44,3:40,3.67,36.56,134.06,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
28.06.,11:00,16:15,5:15,5.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
